product_id,product_name,category,brand,cost_price,competitor_price,our_historical_price,discount_pct,rating,page_views,conversion_rate,units_sold_last_30d,forecast_demand,inventory_on_hand,shipping_cost,optimal_price
PROD0258,Product 258,Sports,BrandE,1288.9,1778.8,1699.38,9.41,3.4,5074.5,0.0449,220,210.93,205.0,76.01,1811.96
PROD0744,Product 744,Sports,BrandE,1197.94,1728.39,1723.3,23.72,3.6,4059.0,0.1168,459,470.58,505.0,71.14,1776.88
PROD0627,Product 627,Toys,BrandB,684.27,827.44,837.16,11.895,4.6,7108.0,0.0836,614,576.78,1185.0,38.76,799.28
PROD0632,Product 632,Fashion,BrandD,879.97,1215.78,1165.57,14.62,2.8,955.0,0.1148,120,115.54,163.0,39.37,1169.94
PROD0282,Product 282,Fashion,BrandD,577.25,853.21,828.79,10.5,3.4,2553.0,0.0289725624422742,335,325.9,532.0,23.16,808.6
PROD0376,Product 376,Books,BrandC,389.65,523.12,517.16,24.17,3.6,8643.0,0.0897,0,702.67,1123.0,18.84,506.72
PROD0384,Product 384,Sports,BrandA,1454.39,1962.7,1982.96,5.68,5.0,5200.0,0.0968,602,615.41,764.0,80.64,2148.22
PROD0224,Product 224,Electronics,BrandB,3517.3,4700.18,4761.39,6.21,3.5,4481.0,0.1488,706,767.6,482.0,198.71,5253.17
PROD0645,Product 645,Books,BrandD,954.645,616.44,620.31,1.18,4.074262793249501,5635.0,0.0979,558,547.1,450.0,19.9,697.81
PROD0876,Product 876,Home,BrandA,1241.36,1629.2,1549.01,17.34,4.726206724430535,9571.0,0.01,0,96.63,170.0,55.66,1623.81
PROD0472,Product 472,Toys,BrandC,558.25,1325.755,833.23,11.895,3.7,5074.5,0.0596,567,570.8,966.0,26.42,798.88
PROD0347,Product 347,Fashion,BrandA,1010.27,1490.45,1548.2,15.64,3.0,6392.0,0.0836,214,198.96,452.0,56.87,1355.26
PROD0505,Product 505,Fashion,BrandD,769.56,1069.79,1064.45,8.45,2.9,9252.0,0.0558,520,469.39,252.0,45.76,1133.52
PROD0639,Product 639,Toys,BrandB,427.03,618.85,596.83,24.37,5.0,1193.0,0.1064,145,154.84,279.0,21.37,652.45
PROD0797,Product 797,Fashion,BrandB,954.645,1331.74,1367.3,23.55,4.5,300.0,0.0516,16,15.9,18.0,50.97,1437.8
PROD0999,Product 999,Sports,BrandD,1161.15,1470.98,1493.55,17.14,3.8,7467.0,0.1086,895,0.0,1189.0,60.57,1485.65
PROD0973,Product 973,Home,BrandD,1183.16,1554.02,1582.57,5.71,5.0,8897.0,0.01,82,75.99,112.0,65.0,1568.79
PROD0619,Product 619,Home,BrandC,1550.13,2300.57,2301.69,13.295,3.0,4239.0,0.3322335174870127,84,84.9,126.0,71.49,2229.22
PROD0952,Product 952,Toys,BrandA,720.73,998.02,1011.38,13.53,2.4,4649.0,0.0851,345,354.41,531.0,30.32,896.91
PROD0864,Product 864,Toys,BrandB,578.85,811.16,773.23,14.66,2.4,2094.0,0.8523034371940497,254,231.34,147.0,28.25,838.47
PROD0912,Product 912,Sports,BrandA,919.71,1327.65,1371.39,20.05,4.7,6742.0,0.0340290436932472,768,793.71,1212.0,43.47,1397.83
PROD0556,Product 556,Toys,BrandB,490.72,679.23,651.23,9.79,4.8,6284.0,0.1309,750,731.7,516.0,26.69,769.78
PROD0681,Product 681,Toys,BrandD,616.36,915.31,885.97,11.895,4.1,710.0,0.0601,50,46.42,51.0,34.79,955.53
PROD0577,Product 577,Sports,BrandE,1186.07,1619.63,1640.97,6.43,2.3,4546.0,0.0706,329,318.64,431.0,64.82,1528.76
PROD0795,Product 795,Home,BrandB,1824.65,2711.3,2690.53,4.31,3.7,5074.5,0.1293,1427,1317.07,3178.0,86.43,2455.9
PROD0085,Product 85,Sports,BrandD,1116.2,1361.42,1405.19,9.3,3.5,110.0,0.0836,10,9.94,23.0,46.93,1245.22
PROD0242,Product 242,Books,BrandE,954.645,694.9,677.46,14.42,4.6,8594.0,0.1045,1076,0.0,592.0,23.06,817.98
PROD0698,Product 698,Toys,BrandD,584.69,792.43,818.72,16.48,5.0,6460.0,0.0329,249,266.0,477.0,27.38,841.87
PROD0940,Product 940,Electronics,BrandD,3788.07,4550.55,4725.95,1.66,3.4,1211.0,0.0711,0,101.26,174.0,205.76,4463.8
PROD0159,Product 159,Sports,BrandE,1271.26,1569.35,1505.61,22.74,4.8,8801.0,0.1,905,908.16,1235.0,58.91,1650.93
PROD0524,Product 524,Toys,BrandC,489.76,619.24,633.99,4.73,2.9,8630.0,0.6471814255536199,960,963.55,1160.0,21.88,607.85
PROD0035,Product 35,Toys,BrandD,458.43,596.28,576.59,16.17,2.9,2732.0,0.0836,148,140.89,198.0,18.63,555.9
PROD0654,Product 654,Home,BrandB,954.645,2217.78,2315.16,6.25,5.0,6824.0,0.0942,579,589.04,1232.0,78.04,2171.5
PROD0970,Product 970,Home,BrandD,1080.25,1424.93,1436.93,13.295,5.0,8159.0,0.01,96,90.82,91.0,63.51,1504.88
PROD0913,Product 913,Books,BrandE,410.3,545.7,533.51,24.37,3.3,5074.5,0.0362,69,70.19,452.0,23.15,521.45
PROD0733,Product 733,Home,BrandC,1456.57,2171.17,2080.82,8.68,3.8,3713.0,0.0781,263,263.32,308.0,79.42,2187.1
PROD0095,Product 95,Electronics,BrandE,3408.9,4850.23,4814.09,77.38719240015465,2.8,7280.0,0.1601,1159,1245.56,2866.0,165.11,4172.39
PROD0563,Product 563,Home,BrandB,1310.89,1578.78,1590.59,10.06,3.1,4357.0,0.0836,321,308.02,523.0,72.79,1521.2
PROD0240,Product 240,Home,BrandE,1342.06,1718.98,1665.85,23.9125272845936,4.4,2719.0,0.0253,73,77.6,159.0,74.1,1655.46
PROD0742,Product 742,Toys,BrandB,954.645,869.15,890.14,14.99,2.8,4535.0,0.0372,158,152.89,323.0,29.61,781.11
PROD0863,Product 863,Home,BrandC,954.645,1512.5,1497.59,14.04,4.2,775.0,0.0828,62,58.85,85.0,63.0,1526.7
PROD0574,Product 574,Fashion,BrandB,907.01,1144.52,1115.89,8.41,3.1,7476.0,0.1703,0,318.64,2087.0,51.19,980.13
PROD0690,Product 690,Toys,BrandA,437.13,575.11,555.45,11.895,4.2,2933.0,0.0507,130,141.35,75.0,21.31,650.32
PROD0460,Product 460,Electronics,BrandB,2425.57,3445.35,3359.96,13.29,4.2,6691.0,0.0526,334,364.36,819.0,131.37,3234.6
PROD0553,Product 553,Books,BrandE,293.12,387.57,375.07,2.74,4.6,642.0,0.0847,52,54.16,77.0,16.45,395.51
PROD0857,Product 857,Sports,BrandD,917.15,1208.37,1219.15,14.045000000000002,4.4,9473.0,0.0554,441,410.62,993.0,37.38,1095.05
PROD0944,Product 944,Toys,BrandC,530.06,694.17,687.02,20.54,2.781494186173725,9666.0,0.0581,483,506.44,452.0,27.37,685.27
PROD0392,Product 392,Electronics,BrandC,3244.14,4859.34,4994.29,13.29,4.2,4497.0,0.0836,277,0.0,633.0,193.6,4582.29
PROD0794,Product 794,Sports,BrandE,1366.57,2045.48,1998.95,95.53009928664022,3.5,7367.0,0.1308,0,856.87,1340.0,62.65,1955.44
PROD0870,Product 870,Toys,BrandB,630.14,832.36,869.53,6.16,4.4,3831.0,0.1296,397,392.76,413.0,26.52,842.4
PROD0397,Product 397,Toys,BrandE,588.21,724.69,735.53,21.7,4.3,845.0,0.1243,88,80.07,81.0,25.12,737.81
PROD0766,Product 766,Fashion,BrandC,877.85,1084.02,1089.98,14.62,3.3,210.0,0.055,0,10.36,9.0,44.05,1132.74
PROD0914,Product 914,Books,BrandB,327.62,465.15,470.45,5.16,4.0,6944.0,0.0716,535,527.52,992.0,16.52,457.28
PROD0217,Product 217,Electronics,BrandC,2583.36,3322.82,3374.91,13.29,3.4,848.0,0.9000280238598792,87,83.47,57.0,134.29,3694.46
PROD0004,Product 4,Toys,BrandD,436.28,566.12,559.82,77.53330547291267,3.6,2881.0,0.1223,358,332.29,699.0,48.095,525.31
PROD0768,Product 768,Sports,BrandC,1194.3,1574.3,1591.83,1.11,3.8,5074.5,0.0857,456,486.27,413.0,60.08,1636.54
PROD0642,Product 642,Toys,BrandE,735.04,887.92,893.42,5.36,4.9,2001.0,0.6834629906173694,115,118.56,285.0,40.8,858.14
PROD0964,Product 964,Sports,BrandC,1269.08,1618.28,1591.39,14.045000000000002,3.5,8661.0,0.1517,1416,1276.69,2213.0,53.14,1544.16
PROD0612,Product 612,Sports,BrandA,1261.81,1769.39,1823.22,16.48,4.3,8050.0,0.01,76,74.3,51.0,73.55,1944.01
PROD0738,Product 738,Toys,BrandB,513.09,727.18,756.85,5.89,3.8,9766.0,0.1034,921,1004.52,609.0,27.8,815.48
PROD0546,Product 546,Home,BrandD,1362.56,1913.46,1889.14,3.64,3.3,5811.0,0.071,336,0.0,767.0,77.34,1671.98
PROD0725,Product 725,Books,BrandD,284.92,363.22,377.41,12.934999999999999,5.0,6047.0,0.0836,512,562.53,542.0,14.95,411.88
PROD0985,Product 985,Books,BrandE,449.91,592.36,594.2,22.34,3.3,2705.0,0.0481,121,111.5,452.0,19.86,545.93
PROD0683,Product 683,Electronics,BrandA,3412.97,5082.53,4907.53,5.68,5.0,6065.0,0.1199,602,550.14,506.0,156.33,5536.78
PROD0098,Product 98,Electronics,BrandD,2335.57,3482.21,3466.12,13.29,2.3,8305.0,0.0080420692388099,728,691.41,1199.0,126.44,3040.85
PROD0804,Product 804,Books,BrandC,287.46,384.75,383.31,12.934999999999999,5.0,3499.0,0.0824,307,290.31,329.0,17.03,415.42
PROD0727,Product 727,Home,BrandA,1810.57,2433.55,2355.05,11.94,1.3,5433.0,0.01,49,47.69,65.0,77.17,2099.09
PROD0573,Product 573,Electronics,BrandB,2283.51,3017.42,2885.39,20.53,4.2,659.0,0.0545,38,40.61,52.0,115.19,3155.94
PROD0406,Product 406,Fashion,BrandE,935.1,1319.41,1363.54,14.62,4.5,2932.0,0.8262411174864359,303,318.64,704.0,38.03,1225.75
PROD0502,Product 502,Sports,BrandC,1096.61,1561.9,1569.82,68.07711070745992,3.9,496.0,0.18,106,103.53,452.0,58.49,1719.45
PROD0047,Product 47,Fashion,BrandB,677.29,913.98,898.48,23.34,3.8,8523.0,0.01,71,75.34,46.0,38.5,990.28
PROD0032,Product 32,Sports,BrandC,1399.55,1913.91,1899.41,22.66,4.0,5074.5,0.0399,8,318.64,5.0,59.27,2105.5
PROD0779,Product 779,Electronics,BrandB,3416.89,4363.61,4221.88,13.29,3.9,5360.0,0.129,636,635.32,485.0,202.0,4785.27
PROD0839,Product 839,Sports,BrandC,883.15,1064.75,1115.22,32.02471390211988,4.2,2718.0,0.131,303,302.8,398.0,47.67,1085.77
PROD0200,Product 200,Sports,BrandA,1441.49,2069.01,2043.56,13.8,3.6,5195.0,0.0987,576,547.64,543.0,69.27,2191.34
PROD0134,Product 134,Toys,BrandC,487.69,637.22,655.31,13.86,2.8,1573.0,0.0357,51,54.84,136.0,23.1,536.89
PROD0027,Product 27,Sports,BrandB,1341.65,1863.13,1933.46,18.38,3.5,1856.0,0.1151,234,248.36,616.0,64.74,1658.55
PROD0946,Product 946,Electronics,BrandD,2530.07,3126.09,3242.01,0.15,2.8,5746.0,0.05,258,248.26,546.0,131.73,2743.64
PROD0230,Product 230,Toys,BrandB,547.54,674.35,655.63,12.98,2.9,671.0,0.104,66,62.49,58.0,32.41,672.56
PROD0489,Product 489,Books,BrandD,954.645,736.27,710.98,9.17,3.1,9683.0,0.0951,1073,1001.53,743.0,20.87,802.78
PROD0772,Product 772,Electronics,BrandE,2778.34,3923.52,3990.87,4.9,3.1,283.0,0.1124,0,34.98,46.0,140.34,3933.41
PROD0378,Product 378,Sports,BrandA,959.65,1247.38,1302.25,8.58,4.0,1873.0,0.0923,0,197.42,378.0,57.27,1193.16
PROD0288,Product 288,Fashion,BrandB,718.54,983.87,1018.36,30.327683255809767,5.0,8250.0,0.0836,818,863.73,459.0,40.5,1130.08
PROD0418,Product 418,Books,BrandC,954.645,548.29,565.48,17.87,4.3,1628.0,0.0718,122,110.5,197.0,48.095,532.24
PROD0674,Product 674,Toys,BrandA,612.53,771.57,772.22,3.93,4.9,1192.0,0.1113,130,118.84,201.0,27.74,776.46
PROD0391,Product 391,Fashion,BrandA,664.38,870.34,860.84,24.41,3.1,5108.0,0.0443,251,268.99,589.0,31.35,798.16
PROD0592,Product 592,Home,BrandB,1641.41,2149.47,2173.43,17.4,3.4,789.0,0.0678,55,55.23,109.0,82.39,1983.79
PROD0498,Product 498,Home,BrandA,954.645,2017.1,2108.62,16.05,3.4,8441.0,0.0646,515,531.53,766.0,67.21,1970.12
PROD0138,Product 138,Sports,BrandD,1405.67,1736.71,1721.06,21.0,5.0,5074.5,0.01,51,49.59,57.0,56.96,1798.11
PROD0062,Product 62,Electronics,BrandA,2499.55,3172.73,3227.27,0.49,4.1,5074.5,0.0748,148,140.25,98.0,112.14,3578.8
PROD0471,Product 471,Sports,BrandE,1106.75,1517.0,1574.91,23.55,3.37599969067734,6724.0,0.0886,574,570.64,341.0,48.5,1705.78
PROD0647,Product 647,Sports,BrandE,869.88,1117.32,1088.74,14.045000000000002,4.0,3978.0,0.0836,259,269.49,476.0,51.93,1079.6
PROD0128,Product 128,Sports,BrandA,1052.72,1506.2,1524.97,9.55,4.883617412208741,6188.0,0.07,480,493.81,770.0,48.095,1533.93
PROD0520,Product 520,Fashion,BrandE,620.55,767.62,740.55,48.99960744669117,4.2,4372.0,0.0576,278,0.0,555.0,25.45,757.69
PROD0838,Product 838,Electronics,BrandB,2454.26,2956.82,2967.73,14.03,2.8,6555.0,0.0509,284,285.06,580.0,106.24,2727.04
PROD0064,Product 64,Fashion,BrandB,997.1,1383.4,1360.7,20.63,2.8989898317991334,8323.0,0.0761,594,318.64,767.0,57.06,1384.09
PROD0812,Product 812,Home,BrandD,1180.41,1479.28,1532.93,9.82,5.0,1420.0,0.0969,116,125.79,251.0,61.14,1463.1
PROD0014,Product 14,Books,BrandE,491.83,618.04,604.38,17.51,4.1,4104.0,0.0842,399,427.0,452.0,27.4,586.21
PROD0040,Product 40,Electronics,BrandE,954.645,4539.28,4408.99,13.29,2.871509792112777,4431.0,0.1378,709,687.48,1050.0,179.08,4279.07
PROD0492,Product 492,Toys,BrandB,728.13,968.71,938.96,11.895,1.1331158120761886,5074.5,0.115,781,753.15,1077.0,42.86,939.91
PROD0379,Product 379,Electronics,BrandD,3830.55,5327.42,5469.06,73.6876429130321,3.7,9364.0,0.029,266,254.84,413.0,161.8,5152.76
PROD0187,Product 187,Electronics,BrandE,2955.73,4109.36,4314.61,13.29,2.1,8671.0,0.0788,676,318.64,1102.0,163.79,3497.47
PROD0763,Product 763,Fashion,BrandB,583.02,853.91,849.16,14.72,4.7,1082.0,0.0393,49,46.21,42.0,25.44,935.06
PROD0216,Product 216,Fashion,BrandA,1030.58,1257.56,1259.91,4.48,5.0,7075.0,0.0555,380,368.34,477.0,48.095,1314.47
PROD0791,Product 791,Fashion,BrandD,954.645,973.03,960.6,2.7,3.3,7234.0,0.043,254,261.68,246.0,31.76,969.13
PROD0052,Product 52,Books,BrandD,439.65,1325.755,588.14,21.93,5.0,4447.0,0.0637,269,266.99,294.0,24.16,642.89
PROD0878,Product 878,Electronics,BrandD,3800.94,5298.24,5147.76,18.22,4.4,7823.0,0.0263,192,187.38,426.0,182.76,4900.72
PROD0748,Product 748,Home,BrandA,1659.37,2228.2,2338.22,18.22,2.7,3766.0,0.0692,210,0.0,318.0,83.81,2061.92
PROD0719,Product 719,Fashion,BrandD,659.89,1325.755,876.52,14.62,4.2,214.0,0.0804,15,15.37,22.0,27.93,847.96
PROD0724,Product 724,Sports,BrandD,1229.95,1725.07,1748.07,11.56,2.6,339.0,0.0982,34,32.32,59.0,67.57,1573.11
PROD0295,Product 295,Toys,BrandE,543.38,674.0,646.66,20.79,4.2,1123.0,0.1059,114,119.22,245.0,23.02,626.52
PROD0701,Product 701,Electronics,BrandE,2807.01,3954.22,4127.37,13.56,3.8,2190.0,0.086,188,169.95,452.0,141.33,3978.27
PROD0251,Product 251,Fashion,BrandD,770.46,1047.03,1097.84,14.62,4.659286682023094,6342.0,0.0606,341,308.3,452.0,36.45,924.15
PROD0726,Product 726,Sports,BrandD,850.42,1050.92,1066.59,14.045000000000002,3.6,4746.0,0.4338192657526081,456,446.66,781.0,47.28,1035.42
PROD0461,Product 461,Home,BrandD,1079.24,1487.82,1493.65,24.22,3.4,5561.0,0.0789,498,547.49,744.0,50.08,1542.69
PROD0455,Product 455,Fashion,BrandB,819.47,1096.0,1144.78,16.84,4.0,2478.0,0.0506,123,121.9,202.0,38.63,1054.32
PROD0270,Product 270,Fashion,BrandE,596.32,780.26,748.44,14.63,5.0,7856.0,0.0711,602,616.08,1371.0,48.095,750.11
PROD0815,Product 815,Sports,BrandB,847.89,1060.66,1076.84,85.36773204079955,3.5,7659.0,0.112,922,889.33,1414.0,36.41,1024.27
PROD0862,Product 862,Books,BrandB,405.56,596.07,609.58,12.934999999999999,2.7,2340.0,0.0152,28,28.42,26.0,17.91,572.61
PROD0510,Product 510,Toys,BrandB,750.39,944.92,990.67,11.895,4.5,4769.0,0.1272,623,566.48,990.0,39.41,946.86
PROD0201,Product 201,Books,BrandB,496.33,618.5,648.81,23.87,5.0,4867.0,0.0836,110,101.0,57.0,20.43,734.04
PROD0161,Product 161,Fashion,BrandB,786.99,1176.67,1149.48,10.02914241451355,4.1,9083.0,0.0612,497,493.98,692.0,38.92,1176.64
PROD0555,Product 555,Electronics,BrandB,2408.29,3425.77,3358.16,16.56,4.4,1369.0,0.0451,59,56.02,111.0,108.95,3312.81
PROD0401,Product 401,Electronics,BrandC,2960.16,1325.755,3938.29,16.56,3.2,3225.0,0.1168,320,329.95,191.0,153.79,4219.26
PROD0702,Product 702,Books,BrandA,403.37,553.4,576.96,16.13,4.6,7870.0,0.0744,515,476.98,883.0,20.65,537.07
PROD0821,Product 821,Home,BrandD,1948.7,2591.63,2644.23,4.57,5.0,3213.0,0.109,396,404.19,516.0,99.68,2844.3
PROD0771,Product 771,Sports,BrandE,1158.61,1561.98,1532.63,14.045000000000002,3.1,6726.0,0.0239,169,159.95,367.0,66.34,1370.11
PROD0105,Product 105,Books,BrandC,373.25,498.15,485.07,12.934999999999999,5.0,6232.0,0.1204,739,721.23,1605.0,18.81,477.7
PROD0565,Product 565,Home,BrandB,1334.94,1762.19,1700.6,12.59,3.8,4957.0,0.1348,761,792.36,1173.0,60.28,1819.66
PROD0389,Product 389,Toys,BrandD,774.0,984.9,1002.76,17.9,3.4,6801.0,0.0881,494,503.5,996.0,34.23,895.85
PROD0001,Product 1,Fashion,BrandD,648.03,836.79,838.86,10.8,4.419917805135819,1480.0,0.019,0,24.33,34.0,36.1,842.88
PROD0561,Product 561,Electronics,BrandD,2271.1,2861.91,2837.14,43.74197868462808,5.0,6949.0,0.0424,281,301.74,493.0,110.81,2907.73
PROD0931,Product 931,Sports,BrandD,1071.42,1531.13,1601.6,14.045000000000002,4.3,8135.0,0.0836,156,157.87,278.0,48.04,1528.11
PROD0080,Product 80,Books,BrandB,407.82,607.1,583.39,22.36,4.0,9074.0,0.0836,1131,1167.67,1853.0,23.36,612.26
PROD0205,Product 205,Home,BrandE,954.645,1798.55,1857.32,1.19,4.7,3590.0,0.1098,445,446.39,636.0,59.89,1891.24
PROD0034,Product 34,Home,BrandD,1116.42,1525.2,1596.78,13.08,5.0,4599.0,0.1184,572,318.64,1339.0,45.67,1461.57
PROD0942,Product 942,Electronics,BrandD,3547.71,4828.79,5025.79,1.46,5.0,6637.0,0.1612,1212,1266.75,2635.0,162.4,4846.82
PROD0775,Product 775,Home,BrandE,1279.89,1730.41,1811.12,14.37,5.0,5074.5,0.1116,611,607.5,1359.0,58.66,1618.75
PROD0508,Product 508,Fashion,BrandD,710.12,955.68,971.37,14.62,3.8,6915.0,0.0729,435,460.03,516.0,33.05,950.2
PROD0427,Product 427,Sports,BrandD,898.08,1258.85,1282.66,8.54,3.1380262093618043,2249.0,0.3751775259346964,132,144.36,114.0,52.82,1412.83
PROD0454,Product 454,Home,BrandE,1654.82,2301.24,2371.6,20.63,3.8,7008.0,0.1212,770,846.9,452.0,66.53,2430.32
PROD0366,Product 366,Fashion,BrandB,831.03,1126.03,1101.78,12.93,4.4,2971.0,0.1144,299,284.96,239.0,34.83,1207.94
PROD0091,Product 91,Books,BrandA,477.88,624.76,613.64,24.44,4.5,8232.0,0.0408,274,283.34,680.0,20.3,573.38
PROD0339,Product 339,Sports,BrandE,1091.16,1432.09,1449.46,17.97,3.9,8043.0,0.0618,465,459.81,851.0,54.75,1374.43
PROD0897,Product 897,Sports,BrandD,1480.24,2071.81,2096.0,15.65,3.4,8012.0,0.0132,97,96.42,51.0,80.93,2278.02
PROD0564,Product 564,Home,BrandA,1531.97,2088.2,2120.31,9.68,3.7,635.0,0.0852,53,53.53,121.0,64.49,1912.34
PROD0345,Product 345,Fashion,BrandB,708.95,957.79,986.18,18.49,3.2,5515.0,0.0968,445,434.09,576.0,28.92,901.57
PROD0776,Product 776,Sports,BrandB,1326.03,1980.74,2022.72,12.33,2.6,1135.0,0.0632,79,79.17,127.0,63.95,1847.9
PROD0013,Product 13,Fashion,BrandA,884.33,1256.25,1219.7,13.54,3.2,1832.0,0.1096,239,239.8,452.0,52.99,1325.62
PROD0315,Product 315,Sports,BrandD,1078.43,1541.92,1528.61,16.32,5.0,9886.0,0.0823,664,726.12,1161.0,63.91,1454.67
PROD0600,Product 600,Electronics,BrandE,2886.66,3807.7,3900.43,14.52,3.1,2345.0,0.0645,155,152.63,452.0,125.32,3651.74
PROD0387,Product 387,Home,BrandA,1830.35,2330.4,2439.17,23.95,3.4,8966.0,0.0301,320,316.38,361.0,92.47,2420.76
PROD0273,Product 273,Home,BrandE,1568.83,2241.17,2304.26,13.295,3.6,5074.5,0.089,395,429.53,482.0,70.59,2336.0
PROD0166,Product 166,Books,BrandA,435.15,638.11,644.4,12.55,1.0520174257959198,6414.0,0.0673,473,475.84,1026.0,48.095,602.42
PROD0840,Product 840,Home,BrandD,1297.01,1898.4,1961.69,13.295,1.0,5957.0,0.0705,388,426.37,245.0,56.09,2306.5
PROD0020,Product 20,Sports,BrandE,979.88,1196.71,1184.35,61.78724894683866,2.8,6753.0,0.16,1006,936.59,2307.0,55.64,1093.4
PROD0646,Product 646,Toys,BrandA,450.2,547.3,533.81,1.86,1.3657862643415348,2798.0,0.0836,218,217.35,241.0,22.67,579.73
PROD0818,Product 818,Sports,BrandA,1545.18,2069.49,2135.2,12.69,4.6,5074.5,0.0797,791,758.77,1206.0,68.73,2122.04
PROD0484,Product 484,Books,BrandA,423.56,584.75,559.29,12.934999999999999,1.0,5074.5,0.0836,797,759.43,815.0,21.27,645.77
PROD0504,Product 504,Toys,BrandA,468.78,625.48,646.08,7.57,2.6,4689.0,0.0701,379,0.0,605.0,22.54,586.97
PROD0831,Product 831,Books,BrandA,954.645,464.26,484.17,12.934999999999999,5.0,3004.0,0.1312411972746917,160,0.0,304.0,19.09,458.91
PROD0243,Product 243,Sports,BrandC,1099.51,1577.93,1588.37,7.82,3.0,242.0,0.1077,28,28.69,58.0,44.84,1462.71
PROD0566,Product 566,Fashion,BrandA,666.15,853.16,879.03,1.1,5.0,4972.0,0.1314,752,738.9,1163.0,27.3,829.18
PROD0875,Product 875,Electronics,BrandE,2159.23,2983.07,3018.62,13.24,3.3,8811.0,0.0957,846,775.32,1343.0,86.76,2808.64
PROD0562,Product 562,Fashion,BrandE,854.98,1239.42,1238.68,2.96,4.8,3027.0,0.1068,322,316.92,418.0,38.16,1284.18
PROD0686,Product 686,Fashion,BrandD,584.64,768.24,755.74,17.95,3.4,5521.0,0.0442,209,193.7,452.0,32.79,647.1
PROD0957,Product 957,Sports,BrandB,852.65,1181.57,1176.59,14.18,5.0,5074.5,0.1063,85,88.96,121.0,41.71,1225.15
PROD0189,Product 189,Sports,BrandB,1370.71,2045.62,1954.01,17.05,5.0,944.0,0.0403,31,32.03,68.0,76.27,1961.23
PROD0975,Product 975,Toys,BrandA,463.34,575.96,585.24,16.54,4.4,4551.0,0.1053,500,518.83,791.0,22.94,593.69
PROD0699,Product 699,Home,BrandD,1936.74,2467.9,2364.16,13.295,4.4,119.0,0.0869,11,11.35,22.0,91.24,2469.36
PROD0474,Product 474,Books,BrandD,328.21,423.95,424.99,16.3,4.6,9729.0,0.1093,972,888.62,1058.0,18.01,436.18
PROD0747,Product 747,Electronics,BrandC,3881.97,5426.95,5553.65,13.29,5.0,8245.0,0.0716,692,709.08,841.0,167.24,5463.65
PROD0252,Product 252,Books,BrandD,330.52,476.85,460.01,8.57,4.0,3093.0,0.0461,146,154.87,119.0,17.06,530.11
PROD0459,Product 459,Electronics,BrandA,2659.81,3898.69,4005.88,88.15027519585891,3.5,8885.0,0.1137,863,318.64,1396.0,111.87,3659.99
PROD0276,Product 276,Home,BrandD,1866.52,2327.34,2262.2,80.7616169840992,1.9010813932115085,3245.0,0.0912,351,334.32,376.0,48.095,2365.38
PROD0955,Product 955,Fashion,BrandC,826.39,1325.755,1032.68,9.1,3.5,9347.0,0.2298029857042479,1687,1552.85,1184.0,44.23,1139.9
PROD0385,Product 385,Electronics,BrandA,2724.53,1325.755,3724.44,80.41961607049494,4.3,3486.0,0.1346,527,499.42,473.0,136.47,3895.68
PROD0805,Product 805,Toys,BrandA,769.55,1150.42,1159.58,0.03,4.1,3723.0,0.1158,487,477.24,271.0,43.42,1343.63
PROD0343,Product 343,Electronics,BrandC,3242.83,4011.88,3839.59,22.74,4.4,5491.0,0.0613,279,304.41,452.0,185.47,4180.5
PROD0769,Product 769,Fashion,BrandB,827.73,1155.01,1115.06,51.046409652877045,4.5,5074.5,0.0511,191,173.73,228.0,44.78,1184.49
PROD0130,Product 130,Home,BrandD,1399.79,1748.48,1708.93,23.21,4.0,225.0,0.1617,43,44.47,50.0,80.61,1848.02
PROD0871,Product 871,Toys,BrandA,659.18,925.71,882.94,15.14,3.2,2851.0,0.0785,258,260.58,345.0,27.33,935.7
PROD0087,Product 87,Toys,BrandB,496.72,600.7,609.81,68.06806379834872,3.9,9685.0,0.1247,1055,1132.78,2325.0,27.53,565.09
PROD0330,Product 330,Sports,BrandC,1470.35,1897.84,1965.92,21.43,3.5,6934.0,0.0969,791,819.88,452.0,48.095,1992.76
PROD0466,Product 466,Books,BrandC,954.645,539.72,554.99,21.14,4.0,2405.0,0.1373,375,392.04,965.0,19.14,492.88
PROD0121,Product 121,Books,BrandA,383.28,479.56,459.16,76.89475569394841,3.4,6947.0,0.0576,0,429.13,411.0,17.11,492.74
PROD0860,Product 860,Books,BrandD,385.48,469.56,481.26,14.13,2.5,5073.0,0.0597,283,297.55,472.0,22.18,430.93
